uid, iter, step, Scheduling, StagingInput, AgentStagingInputPending, AgentStagingInput, AllocatingPending, Allocating, ExecutingPending, Executing, AgentStagingOutputPending, AgentStagingOutput, PendingOutputStaging, StagingOutput, Done
unit.000015, 1, sim, 1457407509.07, 1457407510.83, 1457407510.83, 1457407514.55, 1457407514.56, 1457407514.57, 1457407514.58,1457407514.9, 1457407533.35, 1457407533.65, 1457407533.66, 1457407535.52, 1457407535.54
unit.000016, 1, sim, 1457407509.07, 1457407510.91, 1457407510.91, 1457407514.59, 1457407514.6, 1457407514.61, 1457407514.61,1457407515.0, 1457407533.35, 1457407533.66, 1457407533.67, 1457407535.57, 1457407535.6
unit.000017, 1, sim, 1457407509.07, 1457407511.64, 1457407511.64, 1457407515.24, 1457407515.25, 1457407515.26, 1457407515.27,1457407516.37, 1457407533.01, 1457407533.15, 1457407533.15, 1457407534.18, 1457407534.21
unit.000018, 1, sim, 1457407509.07, 1457407511.15, 1457407511.15, 1457407514.79, 1457407514.81, 1457407514.82, 1457407514.82,1457407516.04, 1457407533.64, 1457407534.65, 1457407534.65, 1457407535.75, 1457407535.78
unit.000019, 1, sim, 1457407509.07, 1457407511.34, 1457407511.34, 1457407514.96, 1457407514.97, 1457407514.97, 1457407514.98,1457407516.32, 1457407532.88, 1457407532.89, 1457407532.98, 1457407534.12, 1457407534.14
unit.000020, 1, sim, 1457407509.07, 1457407511.42, 1457407511.42, 1457407515.01, 1457407515.03, 1457407515.03, 1457407515.05,1457407516.33, 1457407533.36, 1457407533.69, 1457407533.7, 1457407535.97, 1457407535.99
unit.000021, 1, sim, 1457407509.07, 1457407511.59, 1457407511.59, 1457407515.19, 1457407515.21, 1457407515.22, 1457407515.22,1457407516.36, 1457407533.37, 1457407533.71, 1457407533.72, 1457407536.12, 1457407536.15
unit.000022, 1, sim, 1457407509.07, 1457407511.7, 1457407511.7, 1457407515.29, 1457407515.3, 1457407515.31, 1457407515.31,1457407516.38, 1457407533.01, 1457407533.15, 1457407533.18, 1457407534.22, 1457407534.25
unit.000023, 1, sim, 1457407509.07, 1457407510.39, 1457407510.39, 1457407514.4, 1457407514.41, 1457407514.42, 1457407514.43,1457407514.49, 1457407533.56, 1457407534.57, 1457407534.57, 1457407535.3, 1457407535.33
unit.000024, 1, sim, 1457407509.07, 1457407512.32, 1457407512.32, 1457407516.29, 1457407516.3, 1457407516.3, 1457407516.31,1457407516.81, 1457407533.64, 1457407534.64, 1457407534.64, 1457407536.78, 1457407536.8
unit.000025, 1, sim, 1457407509.07, 1457407511.29, 1457407511.29, 1457407514.92, 1457407514.93, 1457407514.93, 1457407514.94,1457407516.31, 1457407533.4, 1457407533.78, 1457407533.79, 1457407535.9, 1457407535.93
unit.000026, 1, sim, 1457407509.07, 1457407511.97, 1457407511.97, 1457407516.02, 1457407516.03, 1457407516.04, 1457407516.05,1457407516.74, 1457407533.41, 1457407533.8, 1457407533.81, 1457407536.45, 1457407536.48
unit.000027, 1, sim, 1457407509.07, 1457407510.78, 1457407510.78, 1457407514.53, 1457407514.55, 1457407514.55, 1457407514.56,1457407514.85, 1457407533.51, 1457407534.54, 1457407534.55, 1457407535.49, 1457407535.52
unit.000028, 1, sim, 1457407509.08, 1457407511.53, 1457407511.53, 1457407515.13, 1457407515.16, 1457407515.16, 1457407515.17,1457407516.35, 1457407533.59, 1457407534.6, 1457407534.61, 1457407536.07, 1457407536.1
unit.000029, 1, sim, 1457407509.08, 1457407512.1, 1457407512.1, 1457407516.13, 1457407516.14, 1457407516.15, 1457407516.15,1457407516.76, 1457407533.63, 1457407534.63, 1457407534.64, 1457407536.57, 1457407536.6
unit.000030, 1, sim, 1457407509.08, 1457407511.05, 1457407511.05, 1457407514.69, 1457407514.7, 1457407514.7, 1457407514.71,1457407515.34, 1457407533.52, 1457407534.55, 1457407534.55, 1457407535.7, 1457407535.72
unit.000031, 1, sim, 1457407509.08, 1457407510.67, 1457407510.67, 1457407514.49, 1457407514.51, 1457407514.51, 1457407514.52,1457407514.72, 1457407533.09, 1457407533.47, 1457407533.48, 1457407535.44, 1457407535.46
unit.000032, 1, sim, 1457407509.08, 1457407511.67, 1457407511.67, 1457407515.26, 1457407515.28, 1457407515.28, 1457407515.29,1457407516.38, 1457407533.03, 1457407533.46, 1457407533.47, 1457407536.18, 1457407536.2
unit.000033, 1, sim, 1457407509.08, 1457407510.99, 1457407510.99, 1457407514.65, 1457407514.66, 1457407514.66, 1457407514.67,1457407515.23, 1457407533.4, 1457407533.77, 1457407533.77, 1457407535.65, 1457407535.67
unit.000034, 1, sim, 1457407509.08, 1457407512.27, 1457407512.27, 1457407516.25, 1457407516.26, 1457407516.27, 1457407516.28,1457407516.8, 1457407533.52, 1457407534.56, 1457407534.56, 1457407536.73, 1457407536.75
unit.000035, 1, sim, 1457407509.08, 1457407511.21, 1457407511.21, 1457407514.85, 1457407514.86, 1457407514.87, 1457407514.88,1457407516.13, 1457407533.5, 1457407534.14, 1457407534.16, 1457407535.8, 1457407535.83
unit.000036, 1, sim, 1457407509.08, 1457407510.51, 1457407510.51, 1457407514.44, 1457407514.45, 1457407514.46, 1457407514.46,1457407514.58, 1457407533.34, 1457407533.61, 1457407533.62, 1457407535.36, 1457407535.38
unit.000037, 1, sim, 1457407509.08, 1457407512.18, 1457407512.18, 1457407516.19, 1457407516.21, 1457407516.22, 1457407516.22,1457407516.78, 1457407533.51, 1457407534.53, 1457407534.54, 1457407536.67, 1457407536.7
unit.000038, 1, sim, 1457407509.08, 1457407512.05, 1457407512.05, 1457407516.08, 1457407516.09, 1457407516.09, 1457407516.11,1457407516.75, 1457407533.42, 1457407533.82, 1457407533.83, 1457407536.51, 1457407536.54
unit.000039, 1, sim, 1457407509.08, 1457407511.78, 1457407511.78, 1457407515.35, 1457407515.36, 1457407515.37, 1457407515.38,1457407516.39, 1457407533.38, 1457407533.72, 1457407533.73, 1457407536.23, 1457407536.26
unit.000040, 1, sim, 1457407509.08, 1457407511.72, 1457407511.72, 1457407515.31, 1457407515.32, 1457407515.32, 1457407515.33,1457407516.38, 1457407533.5, 1457407534.17, 1457407534.22, 1457407536.18, 1457407536.21
unit.000041, 1, sim, 1457407509.08, 1457407511.44, 1457407511.44, 1457407515.04, 1457407515.06, 1457407515.07, 1457407515.07,1457407516.34, 1457407533.41, 1457407533.79, 1457407533.8, 1457407536.01, 1457407536.04
unit.000042, 1, sim, 1457407509.08, 1457407511.18, 1457407511.18, 1457407514.81, 1457407514.83, 1457407514.83, 1457407514.86,1457407516.11, 1457407533.1, 1457407533.54, 1457407533.55, 1457407535.79, 1457407535.82
unit.000043, 1, sim, 1457407509.08, 1457407510.94, 1457407510.94, 1457407514.61, 1457407514.62, 1457407514.63, 1457407514.64,1457407515.05, 1457407533.09, 1457407533.48, 1457407533.53, 1457407535.59, 1457407535.62
unit.000044, 1, sim, 1457407509.09, 1457407510.56, 1457407510.56, 1457407514.46, 1457407514.47, 1457407514.47, 1457407514.48,1457407514.62, 1457407533.03, 1457407533.46, 1457407533.46, 1457407535.38, 1457407535.41
unit.000045, 1, sim, 1457407509.09, 1457407512.24, 1457407512.24, 1457407516.23, 1457407516.24, 1457407516.25, 1457407516.26,1457407516.79, 1457407533.11, 1457407533.58, 1457407533.6, 1457407536.68, 1457407536.71
unit.000046, 1, sim, 1457407509.09, 1457407511.39, 1457407511.39, 1457407515.0, 1457407515.01, 1457407515.01, 1457407515.02,1457407516.33, 1457407533.0, 1457407533.13, 1457407533.13, 1457407534.12, 1457407534.15
unit.000047, 1, sim, 1457407509.09, 1457407511.86, 1457407511.86, 1457407515.87, 1457407515.91, 1457407515.93, 1457407515.93,1457407516.72, 1457407533.5, 1457407534.52, 1457407534.53, 1457407536.34, 1457407536.37
unit.000048, 1, sim, 1457407509.09, 1457407510.96, 1457407510.96, 1457407514.63, 1457407514.64, 1457407514.65, 1457407514.65,1457407515.15, 1457407533.12, 1457407533.6, 1457407533.61, 1457407535.63, 1457407535.65
unit.000049, 1, sim, 1457407509.09, 1457407510.61, 1457407510.61, 1457407514.48, 1457407514.49, 1457407514.5, 1457407514.5,1457407514.68, 1457407533.49, 1457407533.87, 1457407533.87, 1457407535.41, 1457407535.44
unit.000050, 1, sim, 1457407509.09, 1457407512.16, 1457407512.16, 1457407516.16, 1457407516.18, 1457407516.2, 1457407516.2,1457407516.78, 1457407533.11, 1457407533.56, 1457407533.57, 1457407536.62, 1457407536.65
unit.000051, 1, sim, 1457407509.09, 1457407511.12, 1457407511.12, 1457407514.76, 1457407514.78, 1457407514.79, 1457407514.81,1457407515.97, 1457407532.99, 1457407533.07, 1457407533.12, 1457407534.06, 1457407534.09
unit.000052, 1, sim, 1457407509.09, 1457407511.88, 1457407511.88, 1457407515.93, 1457407515.94, 1457407515.96, 1457407515.96,1457407516.72, 1457407533.59, 1457407534.61, 1457407534.62, 1457407536.35, 1457407536.38
unit.000053, 1, sim, 1457407509.09, 1457407510.45, 1457407510.45, 1457407514.42, 1457407514.43, 1457407514.44, 1457407514.45,1457407514.54, 1457407533.59, 1457407534.59, 1457407534.6, 1457407535.33, 1457407535.36
unit.000054, 1, sim, 1457407509.09, 1457407511.5, 1457407511.5, 1457407515.1, 1457407515.12, 1457407515.14, 1457407515.15,1457407516.35, 1457407533.43, 1457407533.84, 1457407533.86, 1457407536.07, 1457407536.09
unit.000055, 1, sim, 1457407509.09, 1457407511.26, 1457407511.26, 1457407514.89, 1457407514.91, 1457407514.91, 1457407514.92,1457407516.26, 1457407533.36, 1457407533.67, 1457407533.68, 1457407535.86, 1457407535.89
unit.000056, 1, sim, 1457407509.09, 1457407511.02, 1457407511.02, 1457407514.67, 1457407514.68, 1457407514.69, 1457407514.7,1457407515.3, 1457407533.49, 1457407533.88, 1457407534.13, 1457407535.68, 1457407535.71
unit.000057, 1, sim, 1457407509.09, 1457407510.73, 1457407510.73, 1457407514.52, 1457407514.52, 1457407514.53, 1457407514.54,1457407514.77, 1457407533.34, 1457407533.62, 1457407533.65, 1457407535.46, 1457407535.49
unit.000058, 1, sim, 1457407509.09, 1457407510.34, 1457407510.34, 1457407514.39, 1457407514.4, 1457407514.4, 1457407514.41,1457407514.43, 1457407532.18, 1457407532.32, 1457407532.33, 1457407534.01, 1457407534.04
unit.000059, 1, sim, 1457407509.1, 1457407512.22, 1457407512.22, 1457407516.21, 1457407516.23, 1457407516.23, 1457407516.24,1457407516.79, 1457407532.88, 1457407532.98, 1457407533.04, 1457407534.24, 1457407534.27
unit.000060, 1, sim, 1457407509.1, 1457407511.99, 1457407511.99, 1457407516.03, 1457407516.05, 1457407516.06, 1457407516.07,1457407516.74, 1457407533.02, 1457407533.44, 1457407533.44, 1457407536.46, 1457407536.49
unit.000061, 1, sim, 1457407509.1, 1457407511.91, 1457407511.91, 1457407515.95, 1457407515.98, 1457407515.99, 1457407516.0,1457407516.73, 1457407533.02, 1457407533.33, 1457407533.43, 1457407536.4, 1457407536.43
unit.000062, 1, sim, 1457407509.1, 1457407511.56, 1457407511.56, 1457407515.17, 1457407515.18, 1457407515.18, 1457407515.2,1457407516.36, 1457407533.0, 1457407533.14, 1457407533.14, 1457407534.17, 1457407534.19
unit.000063, 1, sim, 1457407509.1, 1457407511.32, 1457407511.32, 1457407514.93, 1457407514.94, 1457407514.95, 1457407514.96,1457407516.32, 1457407533.36, 1457407533.68, 1457407533.69, 1457407535.91, 1457407535.94
unit.000064, 1, sim, 1457407541.76, 1457407543.51, 1457407543.51, 1457407544.52, 1457407544.52, 1457407544.53, 1457407544.53,1457407544.64, 1457407634.67, 1457407634.68, 1457407634.68, 1457407636.31, 1457407636.34
unit.000065, 1, sim, 1457407541.76, 1457407544.42, 1457407544.42, 1457407545.43, 1457407545.44, 1457407545.45, 1457407545.46,1457407545.66, 1457407635.18, 1457407635.18, 1457407635.18, 1457407636.69, 1457407636.71
unit.000066, 1, sim, 1457407541.76, 1457407544.71, 1457407544.71, 1457407545.8, 1457407545.82, 1457407545.82, 1457407545.84,1457407546.57, 1457407636.59, 1457407636.59, 1457407636.59, 1457407638.18, 1457407638.21
unit.000067, 1, sim, 1457407541.76, 1457407543.62, 1457407543.62, 1457407544.48, 1457407544.49, 1457407544.5, 1457407544.5,1457407544.55, 1457407632.66, 1457407632.68, 1457407632.68, 1457407633.68, 1457407633.71
unit.000068, 1, sim, 1457407541.76, 1457407544.03, 1457407544.03, 1457407544.75, 1457407544.76, 1457407544.77, 1457407544.77,1457407544.87, 1457407634.98, 1457407635.0, 1457407635.0, 1457407636.45, 1457407636.48
unit.000069, 1, sim, 1457407541.76, 1457407543.95, 1457407543.95, 1457407544.71, 1457407544.71, 1457407544.72, 1457407544.73,1457407544.83, 1457407633.96, 1457407633.97, 1457407633.97, 1457407635.17, 1457407635.2
unit.000070, 1, sim, 1457407541.77, 1457407544.98, 1457407544.98, 1457407546.5, 1457407546.51, 1457407546.53, 1457407546.53,1457407546.71, 1457407637.09, 1457407637.09, 1457407637.09, 1457407638.25, 1457407638.28
unit.000071, 1, sim, 1457407541.77, 1457407543.26, 1457407543.26, 1457407544.08, 1457407544.09, 1457407544.09, 1457407544.1,1457407544.19, 1457407632.15, 1457407632.31, 1457407632.31, 1457407633.67, 1457407633.69
unit.000072, 1, sim, 1457407541.77, 1457407543.43, 1457407543.43, 1457407544.18, 1457407544.19, 1457407544.19, 1457407544.2,1457407544.23, 1457407632.31, 1457407632.32, 1457407632.32, 1457407633.77, 1457407633.8
unit.000073, 1, sim, 1457407541.77, 1457407544.97, 1457407544.97, 1457407546.46, 1457407546.47, 1457407546.49, 1457407546.51,1457407546.7, 1457407636.69, 1457407636.7, 1457407636.7, 1457407638.24, 1457407638.26
unit.000074, 1, sim, 1457407541.77, 1457407544.82, 1457407544.82, 1457407545.95, 1457407546.26, 1457407546.26, 1457407546.27,1457407546.65, 1457407635.1, 1457407635.12, 1457407635.13, 1457407637.01, 1457407637.04
unit.000075, 1, sim, 1457407541.77, 1457407544.64, 1457407544.64, 1457407545.57, 1457407545.61, 1457407545.61, 1457407545.62,1457407545.92, 1457407635.69, 1457407635.71, 1457407635.72, 1457407636.85, 1457407636.88
unit.000076, 1, sim, 1457407541.77, 1457407544.53, 1457407544.53, 1457407545.5, 1457407545.51, 1457407545.52, 1457407545.53,1457407545.71, 1457407635.68, 1457407635.68, 1457407635.71, 1457407636.77, 1457407636.8
unit.000077, 1, sim, 1457407541.77, 1457407544.44, 1457407544.44, 1457407545.44, 1457407545.46, 1457407545.47, 1457407545.47,1457407545.67, 1457407635.48, 1457407635.49, 1457407635.49, 1457407636.72, 1457407636.75
unit.000078, 1, sim, 1457407541.77, 1457407544.31, 1457407544.31, 1457407545.36, 1457407545.38, 1457407545.38, 1457407545.39,1457407545.63, 1457407635.8, 1457407635.81, 1457407635.82, 1457407636.58, 1457407636.61
unit.000079, 1, sim, 1457407541.77, 1457407544.2, 1457407544.2, 1457407545.32, 1457407545.33, 1457407545.34, 1457407545.34,1457407545.45, 1457407634.48, 1457407634.52, 1457407634.52, 1457407636.5, 1457407636.53
unit.000080, 1, sim, 1457407541.77, 1457407543.87, 1457407543.87, 1457407544.67, 1457407544.68, 1457407544.69, 1457407544.69,1457407544.83, 1457407633.77, 1457407633.79, 1457407633.8, 1457407635.11, 1457407635.14
unit.000081, 1, sim, 1457407541.77, 1457407543.79, 1457407543.79, 1457407544.63, 1457407544.64, 1457407544.65, 1457407544.65,1457407544.81, 1457407634.17, 1457407634.17, 1457407634.17, 1457407635.04, 1457407635.08
unit.000082, 1, sim, 1457407541.77, 1457407543.76, 1457407543.76, 1457407544.62, 1457407544.62, 1457407544.63, 1457407544.63,1457407544.81, 1457407633.46, 1457407633.46, 1457407633.48, 1457407635.03, 1457407635.05
unit.000083, 1, sim, 1457407541.77, 1457407543.2, 1457407543.2, 1457407543.9, 1457407544.04, 1457407544.05, 1457407544.05,1457407544.06, 1457407636.49, 1457407636.49, 1457407636.5, 1457407638.13, 1457407638.16
unit.000084, 1, sim, 1457407541.77, 1457407543.67, 1457407543.67, 1457407544.57, 1457407544.58, 1457407544.58, 1457407544.59,1457407544.79, 1457407634.4, 1457407634.41, 1457407634.41, 1457407636.32, 1457407636.35
unit.000085, 1, sim, 1457407541.77, 1457407544.7, 1457407544.7, 1457407545.75, 1457407545.8, 1457407545.81, 1457407545.81,1457407546.54, 1457407635.88, 1457407635.89, 1457407635.9, 1457407636.9, 1457407636.93
unit.000086, 1, sim, 1457407541.78, 1457407544.75, 1457407544.75, 1457407545.82, 1457407545.84, 1457407545.86, 1457407545.87,1457407546.58, 1457407635.99, 1457407636.02, 1457407636.03, 1457407636.94, 1457407636.96
unit.000087, 1, sim, 1457407541.78, 1457407544.26, 1457407544.26, 1457407545.33, 1457407545.34, 1457407545.35, 1457407545.35,1457407545.51, 1457407635.79, 1457407635.78, 1457407635.81, 1457407636.53, 1457407636.55
unit.000088, 1, sim, 1457407541.78, 1457407543.9, 1457407543.9, 1457407544.5, 1457407544.51, 1457407544.51, 1457407544.51,1457407544.59, 1457407633.38, 1457407633.38, 1457407633.39, 1457407634.86, 1457407634.89
unit.000089, 1, sim, 1457407541.78, 1457407544.87, 1457407544.87, 1457407546.29, 1457407546.31, 1457407546.36, 1457407546.36,1457407546.68, 1457407636.48, 1457407636.48, 1457407636.49, 1457407638.2, 1457407638.23
unit.000090, 1, sim, 1457407541.78, 1457407543.21, 1457407543.21, 1457407544.05, 1457407544.06, 1457407544.07, 1457407544.07,1457407544.1, 1457407632.35, 1457407632.36, 1457407632.36, 1457407633.62, 1457407633.65
unit.000091, 1, sim, 1457407541.78, 1457407543.82, 1457407543.82, 1457407544.64, 1457407544.65, 1457407544.66, 1457407544.66,1457407544.82, 1457407633.36, 1457407633.36, 1457407633.36, 1457407635.08, 1457407635.11
unit.000092, 1, sim, 1457407541.78, 1457407544.38, 1457407544.38, 1457407545.41, 1457407545.42, 1457407545.43, 1457407545.43,1457407545.66, 1457407635.09, 1457407635.1, 1457407635.12, 1457407636.67, 1457407636.69
unit.000093, 1, sim, 1457407541.78, 1457407544.32, 1457407544.32, 1457407545.38, 1457407545.39, 1457407545.4, 1457407545.41,1457407545.65, 1457407635.08, 1457407635.07, 1457407635.1, 1457407636.61, 1457407636.64
unit.000094, 1, sim, 1457407541.78, 1457407544.58, 1457407544.58, 1457407545.53, 1457407545.54, 1457407545.55, 1457407545.56,1457407545.73, 1457407635.58, 1457407635.6, 1457407635.62, 1457407636.79, 1457407636.82
unit.000095, 1, sim, 1457407541.78, 1457407544.47, 1457407544.47, 1457407545.46, 1457407545.47, 1457407545.48, 1457407545.49,1457407545.69, 1457407635.28, 1457407635.43, 1457407635.43, 1457407636.74, 1457407636.77
unit.000096, 1, sim, 1457407541.78, 1457407544.6, 1457407544.6, 1457407545.56, 1457407545.57, 1457407545.57, 1457407545.58,1457407545.81, 1457407635.99, 1457407635.98, 1457407636.01, 1457407636.83, 1457407636.86
unit.000097, 1, sim, 1457407541.78, 1457407543.7, 1457407543.7, 1457407544.58, 1457407544.6, 1457407544.6, 1457407544.61,1457407544.8, 1457407634.47, 1457407634.47, 1457407634.5, 1457407636.37, 1457407636.39
unit.000098, 1, sim, 1457407541.78, 1457407544.86, 1457407544.86, 1457407546.26, 1457407546.28, 1457407546.31, 1457407546.35,1457407546.66, 1457407634.68, 1457407634.69, 1457407634.7, 1457407637.04, 1457407637.07
unit.000099, 1, sim, 1457407541.78, 1457407544.65, 1457407544.65, 1457407545.74, 1457407545.74, 1457407545.77, 1457407545.78,1457407546.43, 1457407635.7, 1457407635.73, 1457407635.73, 1457407636.88, 1457407636.91
unit.000100, 1, sim, 1457407541.78, 1457407543.98, 1457407543.98, 1457407544.73, 1457407544.73, 1457407544.74, 1457407544.74,1457407544.84, 1457407634.48, 1457407634.5, 1457407634.51, 1457407636.42, 1457407636.45
unit.000101, 1, sim, 1457407541.79, 1457407543.35, 1457407543.35, 1457407544.13, 1457407544.15, 1457407544.15, 1457407544.16,1457407544.22, 1457407632.36, 1457407632.38, 1457407632.38, 1457407633.73, 1457407633.76
unit.000102, 1, sim, 1457407541.79, 1457407543.73, 1457407543.73, 1457407544.6, 1457407544.61, 1457407544.61, 1457407544.62,1457407544.8, 1457407633.86, 1457407633.87, 1457407633.88, 1457407634.98, 1457407635.01
unit.000103, 1, sim, 1457407541.79, 1457407544.27, 1457407544.27, 1457407545.35, 1457407545.36, 1457407545.37, 1457407545.37,1457407545.56, 1457407636.08, 1457407636.09, 1457407636.1, 1457407636.56, 1457407636.59
unit.000104, 1, sim, 1457407541.79, 1457407544.08, 1457407544.08, 1457407545.28, 1457407545.28, 1457407545.28, 1457407545.3,1457407545.31, 1457407633.87, 1457407633.89, 1457407633.89, 1457407635.24, 1457407635.26
unit.000105, 1, sim, 1457407541.79, 1457407544.01, 1457407544.01, 1457407544.74, 1457407544.75, 1457407544.76, 1457407544.76,1457407544.84, 1457407634.08, 1457407634.11, 1457407634.12, 1457407635.18, 1457407635.21
unit.000106, 1, sim, 1457407541.79, 1457407543.54, 1457407543.54, 1457407544.52, 1457407544.53, 1457407544.54, 1457407544.54,1457407544.68, 1457407633.66, 1457407633.69, 1457407633.69, 1457407634.92, 1457407634.95
unit.000107, 1, sim, 1457407541.79, 1457407543.56, 1457407543.56, 1457407544.47, 1457407544.48, 1457407544.48, 1457407544.49,1457407544.49, 1457407633.66, 1457407633.68, 1457407633.68, 1457407634.81, 1457407634.84
unit.000108, 1, sim, 1457407541.79, 1457407544.07, 1457407544.07, 1457407544.78, 1457407544.78, 1457407544.78, 1457407544.79,1457407544.89, 1457407633.38, 1457407633.4, 1457407633.41, 1457407635.23, 1457407635.26
unit.000109, 1, sim, 1457407541.79, 1457407543.38, 1457407543.38, 1457407544.15, 1457407544.16, 1457407544.17, 1457407544.17,1457407544.23, 1457407631.95, 1457407631.95, 1457407631.95, 1457407632.54, 1457407632.57
unit.000110, 1, sim, 1457407541.79, 1457407543.25, 1457407543.25, 1457407544.06, 1457407544.07, 1457407544.08, 1457407544.08,1457407544.14, 1457407631.14, 1457407631.29, 1457407631.29, 1457407632.43, 1457407632.46
unit.000111, 1, sim, 1457407541.79, 1457407543.84, 1457407543.84, 1457407544.66, 1457407544.67, 1457407544.67, 1457407544.68,1457407544.82, 1457407634.97, 1457407634.98, 1457407635.0, 1457407636.38, 1457407636.42
unit.000112, 1, sim, 1457407541.79, 1457407543.92, 1457407543.92, 1457407544.69, 1457407544.7, 1457407544.7, 1457407544.71,1457407544.83, 1457407634.07, 1457407634.09, 1457407634.11, 1457407635.13, 1457407635.16
unit.000113, 1, sim, 1457407541.79, 1457407544.2, 1457407544.2, 1457407545.3, 1457407545.31, 1457407545.32, 1457407545.33,1457407545.36, 1457407635.43, 1457407635.45, 1457407635.45, 1457407636.47, 1457407636.5
unit.000114, 1, sim, 1457407541.79, 1457407543.41, 1457407543.41, 1457407544.16, 1457407544.17, 1457407544.18, 1457407544.18,1457407544.23, 1457407633.76, 1457407633.78, 1457407633.78, 1457407634.87, 1457407634.89
unit.000115, 1, sim, 1457407541.79, 1457407543.3, 1457407543.3, 1457407544.11, 1457407544.12, 1457407544.12, 1457407544.13,1457407544.22, 1457407632.05, 1457407632.06, 1457407632.07, 1457407632.53, 1457407632.56
unit.000116, 1, sim, 1457407541.8, 1457407543.46, 1457407543.46, 1457407544.19, 1457407544.2, 1457407544.2, 1457407544.21,1457407544.24, 1457407632.05, 1457407632.07, 1457407632.08, 1457407632.59, 1457407632.61
unit.000117, 1, sim, 1457407541.8, 1457407544.36, 1457407544.36, 1457407545.39, 1457407545.41, 1457407545.42, 1457407545.42,1457407545.65, 1457407635.58, 1457407635.6, 1457407635.6, 1457407636.63, 1457407636.66
unit.000118, 1, sim, 1457407541.8, 1457407544.91, 1457407544.91, 1457407546.33, 1457407546.38, 1457407546.41, 1457407546.43,1457407546.68, 1457407637.79, 1457407637.79, 1457407637.8, 1457407639.34, 1457407639.36
