# 640/160 smic, 6000 steps

step,probe,timestamp

allocate,start_time,2015-10-02 22:50:55.646717
allocate,stop_time,2015-10-02 22:51:01.392015
deallocate,start_time,2015-10-02 23:27:55.165851
deallocate,stop_time,2015-10-02 23:28:26.576013

######

ENMD-core-t-inside cluster.run() call: 2015-10-03 02:51:01.394946
ENMD-core-timing-1: 5.755173
ENMD-appl-timing-0: 0.000261
ENMD-appl-timing-1: 0.002512
ENMD-core-t-before cluster.run() call: 2015-10-03 02:51:01.394740

######

Cycle; Step; Start; Stop; Duration
cycle_1; pp_step; 2015-10-03 03:02:12.326259; 2015-10-03 03:02:12.385325; 0.059066
cycle_1; pp_step_enmd_overhead; 2015-10-03 03:02:12.326259; 2015-10-03 03:02:12.385325; 0.059066
cycle_1; ex_step; 2015-10-03 03:01:56.197003; 2015-10-03 03:02:12.326178; 16.129175
cycle_1; ex_step_enmd_overhead; 2015-10-03 03:01:56.197003; 2015-10-03 03:01:56.202529; 0.005526
cycle_1; md_step; 2015-10-03 02:52:08.426860; 2015-10-03 03:01:56.193350; 587.76649
cycle_1; md_step_enmd_overhead; 2015-10-03 02:52:08.426860; 2015-10-03 02:52:10.873275; 2.446415
CU_ID; Scheduling; StagingInput; Allocating; Executing; StagingOutput; Done; Cycle; Step;
unit.000640; 2015-10-03 03:01:56.207000; 2015-10-03 03:01:56.657000; 2015-10-03 03:01:55.605000; 2015-10-03 03:01:55.615000; 2015-10-03 03:02:02.231000; 2015-10-03 03:02:06.254000; cycle_1; ex_step
unit.000409; 2015-10-03 02:52:14.605000; 2015-10-03 02:52:44.253000; 2015-10-03 02:52:43.156000; 2015-10-03 02:59:15.784000; 2015-10-03 03:01:35.784000; 2015-10-03 03:01:35.824000; cycle_1; md_step
unit.000408; 2015-10-03 02:52:14.604000; 2015-10-03 02:52:34.069000; 2015-10-03 02:52:32.904000; 2015-10-03 02:54:45.981000; 2015-10-03 02:57:04.894000; 2015-10-03 02:57:04.917000; cycle_1; md_step
unit.000403; 2015-10-03 02:52:14.601000; 2015-10-03 02:52:43.634000; 2015-10-03 02:52:42.504000; 2015-10-03 02:59:14.288000; 2015-10-03 03:01:34.326000; 2015-10-03 03:01:34.352000; cycle_1; md_step
unit.000402; 2015-10-03 02:52:14.600000; 2015-10-03 02:52:43.506000; 2015-10-03 02:52:42.500000; 2015-10-03 02:59:13.802000; 2015-10-03 03:01:33.033000; 2015-10-03 03:01:33.074000; cycle_1; md_step
unit.000401; 2015-10-03 02:52:14.600000; 2015-10-03 02:52:43.403000; 2015-10-03 02:52:42.326000; 2015-10-03 02:59:12.828000; 2015-10-03 03:01:30.608000; 2015-10-03 03:01:30.645000; cycle_1; md_step
unit.000400; 2015-10-03 02:52:14.599000; 2015-10-03 02:52:29.785000; 2015-10-03 02:52:28.641000; 2015-10-03 02:52:28.692000; 2015-10-03 02:54:50.182000; 2015-10-03 02:54:50.226000; cycle_1; md_step
unit.000407; 2015-10-03 02:52:14.604000; 2015-10-03 02:52:44.050000; 2015-10-03 02:52:42.913000; 2015-10-03 02:59:15.313000; 2015-10-03 03:01:35.535000; 2015-10-03 03:01:35.575000; cycle_1; md_step
unit.000406; 2015-10-03 02:52:14.603000; 2015-10-03 02:52:43.904000; 2015-10-03 02:52:42.712000; 2015-10-03 02:59:15.181000; 2015-10-03 03:01:35.514000; 2015-10-03 03:01:35.549000; cycle_1; md_step
unit.000405; 2015-10-03 02:52:14.602000; 2015-10-03 02:52:43.801000; 2015-10-03 02:52:42.705000; 2015-10-03 02:59:14.440000; 2015-10-03 03:01:34.377000; 2015-10-03 03:01:34.409000; cycle_1; md_step
unit.000404; 2015-10-03 02:52:14.602000; 2015-10-03 02:52:43.716000; 2015-10-03 02:52:42.706000; 2015-10-03 02:59:14.442000; 2015-10-03 03:01:35.699000; 2015-10-03 03:01:35.745000; cycle_1; md_step
unit.000560; 2015-10-03 02:52:14.726000; 2015-10-03 02:52:33.244000; 2015-10-03 02:52:32.259000; 2015-10-03 02:54:44.119000; 2015-10-03 02:57:03.934000; 2015-10-03 02:57:03.967000; cycle_1; md_step
unit.000561; 2015-10-03 02:52:14.727000; 2015-10-03 02:52:38.067000; 2015-10-03 02:52:36.981000; 2015-10-03 02:56:59.093000; 2015-10-03 02:59:20.058000; 2015-10-03 02:59:20.102000; cycle_1; md_step
unit.000562; 2015-10-03 02:52:14.727000; 2015-10-03 02:52:32.111000; 2015-10-03 02:52:31.028000; 2015-10-03 02:54:43.125000; 2015-10-03 02:57:03.705000; 2015-10-03 02:57:03.741000; cycle_1; md_step
unit.000563; 2015-10-03 02:52:14.728000; 2015-10-03 02:52:32.249000; 2015-10-03 02:52:31.244000; 2015-10-03 02:54:43.554000; 2015-10-03 02:57:03.701000; 2015-10-03 02:57:03.744000; cycle_1; md_step
unit.000564; 2015-10-03 02:52:14.729000; 2015-10-03 02:52:38.782000; 2015-10-03 02:52:37.604000; 2015-10-03 02:57:00.381000; 2015-10-03 02:59:20.402000; 2015-10-03 02:59:20.435000; cycle_1; md_step
unit.000565; 2015-10-03 02:52:14.729000; 2015-10-03 02:52:33.398000; 2015-10-03 02:52:32.270000; 2015-10-03 02:54:44.158000; 2015-10-03 02:57:03.953000; 2015-10-03 02:57:03.993000; cycle_1; md_step
unit.000218; 2015-10-03 02:52:14.458000; 2015-10-03 02:52:28.397000; 2015-10-03 02:52:27.279000; 2015-10-03 02:52:27.330000; 2015-10-03 02:54:48.770000; 2015-10-03 02:54:48.800000; cycle_1; md_step
unit.000219; 2015-10-03 02:52:14.459000; 2015-10-03 02:52:33.508000; 2015-10-03 02:52:32.482000; 2015-10-03 02:54:44.150000; 2015-10-03 02:57:03.548000; 2015-10-03 02:57:03.593000; cycle_1; md_step
unit.000216; 2015-10-03 02:52:14.457000; 2015-10-03 02:52:27.141000; 2015-10-03 02:52:26.161000; 2015-10-03 02:52:26.188000; 2015-10-03 02:54:45.252000; 2015-10-03 02:54:45.282000; cycle_1; md_step
unit.000217; 2015-10-03 02:52:14.457000; 2015-10-03 02:52:33.408000; 2015-10-03 02:52:32.268000; 2015-10-03 02:54:44.148000; 2015-10-03 02:57:05.828000; 2015-10-03 02:57:05.875000; cycle_1; md_step
unit.000214; 2015-10-03 02:52:14.455000; 2015-10-03 02:52:33.053000; 2015-10-03 02:52:31.887000; 2015-10-03 02:54:44.111000; 2015-10-03 02:57:03.392000; 2015-10-03 02:57:03.423000; cycle_1; md_step
unit.000215; 2015-10-03 02:52:14.456000; 2015-10-03 02:52:33.245000; 2015-10-03 02:52:32.263000; 2015-10-03 02:54:44.116000; 2015-10-03 02:57:03.464000; 2015-10-03 02:57:03.513000; cycle_1; md_step
unit.000212; 2015-10-03 02:52:14.454000; 2015-10-03 02:52:49.148000; 2015-10-03 02:52:47.996000; 2015-10-03 02:59:22.320000; 2015-10-03 03:01:40.925000; 2015-10-03 03:01:40.970000; cycle_1; md_step
unit.000213; 2015-10-03 02:52:14.455000; 2015-10-03 02:52:49.519000; 2015-10-03 02:52:48.407000; 2015-10-03 02:59:23.478000; 2015-10-03 03:01:41.694000; 2015-10-03 03:01:41.720000; cycle_1; md_step
unit.000210; 2015-10-03 02:52:14.453000; 2015-10-03 02:52:48.382000; 2015-10-03 02:52:47.220000; 2015-10-03 02:59:21.604000; 2015-10-03 03:01:40.665000; 2015-10-03 03:01:40.699000; cycle_1; md_step
unit.000211; 2015-10-03 02:52:14.453000; 2015-10-03 02:52:32.753000; 2015-10-03 02:52:31.670000; 2015-10-03 02:54:44.073000; 2015-10-03 02:57:03.334000; 2015-10-03 02:57:03.362000; cycle_1; md_step
unit.000539; 2015-10-03 02:52:14.706000; 2015-10-03 02:52:45.668000; 2015-10-03 02:52:44.613000; 2015-10-03 02:59:17.722000; 2015-10-03 03:01:37.109000; 2015-10-03 03:01:37.147000; cycle_1; md_step
unit.000538; 2015-10-03 02:52:14.705000; 2015-10-03 02:52:42.419000; 2015-10-03 02:52:41.249000; 2015-10-03 02:57:04.231000; 2015-10-03 02:59:25.267000; 2015-10-03 02:59:25.294000; cycle_1; md_step
unit.000322; 2015-10-03 02:52:14.538000; 2015-10-03 02:52:44.886000; 2015-10-03 02:52:43.775000; 2015-10-03 02:59:16.872000; 2015-10-03 03:01:36.388000; 2015-10-03 03:01:36.428000; cycle_1; md_step
unit.000323; 2015-10-03 02:52:14.539000; 2015-10-03 02:52:45.013000; 2015-10-03 02:52:43.989000; 2015-10-03 02:59:17.023000; 2015-10-03 03:01:36.462000; 2015-10-03 03:01:36.499000; cycle_1; md_step
unit.000320; 2015-10-03 02:52:14.537000; 2015-10-03 02:52:44.743000; 2015-10-03 02:52:43.571000; 2015-10-03 02:59:16.813000; 2015-10-03 03:01:36.328000; 2015-10-03 03:01:36.359000; cycle_1; md_step
unit.000321; 2015-10-03 02:52:14.537000; 2015-10-03 02:52:44.811000; 2015-10-03 02:52:43.770000; 2015-10-03 02:59:16.859000; 2015-10-03 03:01:36.383000; 2015-10-03 03:01:36.429000; cycle_1; md_step
unit.000326; 2015-10-03 02:52:14.542000; 2015-10-03 02:52:45.322000; 2015-10-03 02:52:44.192000; 2015-10-03 02:59:17.461000; 2015-10-03 03:01:36.539000; 2015-10-03 03:01:36.582000; cycle_1; md_step
unit.000327; 2015-10-03 02:52:14.542000; 2015-10-03 02:52:45.401000; 2015-10-03 02:52:44.415000; 2015-10-03 02:59:17.541000; 2015-10-03 03:01:37.076000; 2015-10-03 03:01:37.112000; cycle_1; md_step
unit.000324; 2015-10-03 02:52:14.540000; 2015-10-03 02:52:45.087000; 2015-10-03 02:52:43.991000; 2015-10-03 02:59:17.035000; 2015-10-03 03:01:38.701000; 2015-10-03 03:01:38.743000; cycle_1; md_step
unit.000325; 2015-10-03 02:52:14.541000; 2015-10-03 02:52:45.171000; 2015-10-03 02:52:43.996000; 2015-10-03 02:59:17.131000; 2015-10-03 03:01:36.464000; 2015-10-03 03:01:36.502000; cycle_1; md_step
unit.000328; 2015-10-03 02:52:14.543000; 2015-10-03 02:52:45.574000; 2015-10-03 02:52:44.417000; 2015-10-03 02:59:17.625000; 2015-10-03 03:01:36.620000; 2015-10-03 03:01:36.663000; cycle_1; md_step
unit.000329; 2015-10-03 02:52:14.544000; 2015-10-03 02:52:45.765000; 2015-10-03 02:52:44.619000; 2015-10-03 02:59:17.915000; 2015-10-03 03:01:36.688000; 2015-10-03 03:01:36.724000; cycle_1; md_step
unit.000531; 2015-10-03 02:52:14.699000; 2015-10-03 02:52:48.104000; 2015-10-03 02:52:46.999000; 2015-10-03 02:59:20.884000; 2015-10-03 03:01:40.467000; 2015-10-03 03:01:40.503000; cycle_1; md_step
unit.000106; 2015-10-03 02:52:14.370000; 2015-10-03 02:52:29.796000; 2015-10-03 02:52:28.653000; 2015-10-03 02:52:28.690000; 2015-10-03 02:54:50.201000; 2015-10-03 02:54:50.249000; cycle_1; md_step
unit.000107; 2015-10-03 02:52:14.370000; 2015-10-03 02:52:38.431000; 2015-10-03 02:52:37.417000; 2015-10-03 02:57:00.202000; 2015-10-03 02:59:18.402000; 2015-10-03 02:59:18.432000; cycle_1; md_step
unit.000104; 2015-10-03 02:52:14.368000; 2015-10-03 02:52:38.187000; 2015-10-03 02:52:37.184000; 2015-10-03 02:56:59.744000; 2015-10-03 02:59:16.957000; 2015-10-03 02:59:16.994000; cycle_1; md_step
unit.000105; 2015-10-03 02:52:14.369000; 2015-10-03 02:52:38.281000; 2015-10-03 02:52:37.185000; 2015-10-03 02:56:59.896000; 2015-10-03 02:59:18.329000; 2015-10-03 02:59:18.359000; cycle_1; md_step
unit.000102; 2015-10-03 02:52:14.367000; 2015-10-03 02:52:38.022000; 2015-10-03 02:52:36.986000; 2015-10-03 02:56:59.737000; 2015-10-03 02:59:20.045000; 2015-10-03 02:59:20.090000; cycle_1; md_step
unit.000103; 2015-10-03 02:52:14.368000; 2015-10-03 02:52:38.130000; 2015-10-03 02:52:36.986000; 2015-10-03 02:56:59.670000; 2015-10-03 02:59:18.157000; 2015-10-03 02:59:18.200000; cycle_1; md_step
unit.000100; 2015-10-03 02:52:14.366000; 2015-10-03 02:52:37.762000; 2015-10-03 02:52:36.734000; 2015-10-03 02:56:58.023000; 2015-10-03 02:59:15.734000; 2015-10-03 02:59:15.763000; cycle_1; md_step
unit.000101; 2015-10-03 02:52:14.366000; 2015-10-03 02:52:37.842000; 2015-10-03 02:52:36.736000; 2015-10-03 02:56:58.565000; 2015-10-03 02:59:16.891000; 2015-10-03 02:59:16.926000; cycle_1; md_step
unit.000108; 2015-10-03 02:52:14.371000; 2015-10-03 02:52:38.550000; 2015-10-03 02:52:37.422000; 2015-10-03 02:57:00.274000; 2015-10-03 02:59:18.438000; 2015-10-03 02:59:18.471000; cycle_1; md_step
unit.000109; 2015-10-03 02:52:14.372000; 2015-10-03 02:52:31.195000; 2015-10-03 02:52:30.148000; 2015-10-03 02:52:30.192000; 2015-10-03 02:54:51.746000; 2015-10-03 02:54:51.784000; cycle_1; md_step
unit.000548; 2015-10-03 02:52:14.715000; 2015-10-03 02:52:40.986000; 2015-10-03 02:52:39.954000; 2015-10-03 02:57:02.932000; 2015-10-03 02:59:23.544000; 2015-10-03 02:59:23.584000; cycle_1; md_step
unit.000388; 2015-10-03 02:52:14.591000; 2015-10-03 02:52:41.884000; 2015-10-03 02:52:40.802000; 2015-10-03 02:57:03.504000; 2015-10-03 02:59:23.839000; 2015-10-03 02:59:23.881000; cycle_1; md_step
unit.000389; 2015-10-03 02:52:14.592000; 2015-10-03 02:52:41.983000; 2015-10-03 02:52:40.807000; 2015-10-03 02:57:03.529000; 2015-10-03 02:59:23.052000; 2015-10-03 02:59:23.100000; cycle_1; md_step
unit.000069; 2015-10-03 02:52:14.344000; 2015-10-03 02:52:34.391000; 2015-10-03 02:52:33.315000; 2015-10-03 02:54:46.035000; 2015-10-03 02:57:01.878000; 2015-10-03 02:57:01.920000; cycle_1; md_step
unit.000068; 2015-10-03 02:52:14.343000; 2015-10-03 02:52:34.231000; 2015-10-03 02:52:33.106000; 2015-10-03 02:54:45.985000; 2015-10-03 02:57:04.214000; 2015-10-03 02:57:04.242000; cycle_1; md_step
unit.000549; 2015-10-03 02:52:14.717000; 2015-10-03 02:52:31.618000; 2015-10-03 02:52:30.597000; 2015-10-03 02:54:42.246000; 2015-10-03 02:57:01.553000; 2015-10-03 02:57:01.581000; cycle_1; md_step
unit.000061; 2015-10-03 02:52:14.338000; 2015-10-03 02:52:36.905000; 2015-10-03 02:52:35.894000; 2015-10-03 02:54:48.788000; 2015-10-03 02:57:06.310000; 2015-10-03 02:57:06.359000; cycle_1; md_step
unit.000060; 2015-10-03 02:52:14.337000; 2015-10-03 02:52:36.821000; 2015-10-03 02:52:35.686000; 2015-10-03 02:54:48.772000; 2015-10-03 02:57:06.243000; 2015-10-03 02:57:06.272000; cycle_1; md_step
unit.000063; 2015-10-03 02:52:14.340000; 2015-10-03 02:52:37.133000; 2015-10-03 02:52:36.113000; 2015-10-03 02:54:48.895000; 2015-10-03 02:57:07.910000; 2015-10-03 02:57:07.935000; cycle_1; md_step
unit.000062; 2015-10-03 02:52:14.339000; 2015-10-03 02:52:37.045000; 2015-10-03 02:52:35.900000; 2015-10-03 02:54:48.785000; 2015-10-03 02:57:07.796000; 2015-10-03 02:57:07.819000; cycle_1; md_step
unit.000065; 2015-10-03 02:52:14.341000; 2015-10-03 02:52:49.005000; 2015-10-03 02:52:47.990000; 2015-10-03 02:59:22.126000; 2015-10-03 03:01:40.850000; 2015-10-03 03:01:40.886000; cycle_1; md_step
unit.000064; 2015-10-03 02:52:14.341000; 2015-10-03 02:52:48.928000; 2015-10-03 02:52:47.782000; 2015-10-03 02:59:22.013000; 2015-10-03 03:01:40.734000; 2015-10-03 03:01:40.774000; cycle_1; md_step
unit.000067; 2015-10-03 02:52:14.343000; 2015-10-03 02:52:34.140000; 2015-10-03 02:52:33.108000; 2015-10-03 02:54:46.001000; 2015-10-03 02:57:04.111000; 2015-10-03 02:57:04.152000; cycle_1; md_step
unit.000066; 2015-10-03 02:52:14.342000; 2015-10-03 02:52:49.464000; 2015-10-03 02:52:48.413000; 2015-10-03 02:59:26.507000; 2015-10-03 03:01:43.232000; 2015-10-03 03:01:43.271000; cycle_1; md_step
unit.000368; 2015-10-03 02:52:14.574000; 2015-10-03 02:52:26.069000; 2015-10-03 02:52:25.502000; 2015-10-03 02:52:25.530000; 2015-10-03 02:54:47.953000; 2015-10-03 02:54:47.986000; cycle_1; md_step
unit.000369; 2015-10-03 02:52:14.575000; 2015-10-03 02:52:29.221000; 2015-10-03 02:52:28.235000; 2015-10-03 02:52:28.276000; 2015-10-03 02:54:49.519000; 2015-10-03 02:54:49.555000; cycle_1; md_step
unit.000366; 2015-10-03 02:52:14.572000; 2015-10-03 02:52:45.486000; 2015-10-03 02:52:44.413000; 2015-10-03 02:59:17.496000; 2015-10-03 03:01:38.771000; 2015-10-03 03:01:38.813000; cycle_1; md_step
unit.000382; 2015-10-03 02:52:14.587000; 2015-10-03 02:52:30.796000; 2015-10-03 02:52:29.718000; 2015-10-03 02:52:29.776000; 2015-10-03 02:54:51.293000; 2015-10-03 02:54:51.341000; cycle_1; md_step
unit.000367; 2015-10-03 02:52:14.573000; 2015-10-03 02:52:48.271000; 2015-10-03 02:52:47.216000; 2015-10-03 02:59:21.488000; 2015-10-03 03:01:42.949000; 2015-10-03 03:01:42.990000; cycle_1; md_step
unit.000383; 2015-10-03 02:52:14.587000; 2015-10-03 02:52:40.493000; 2015-10-03 02:52:39.300000; 2015-10-03 02:57:02.374000; 2015-10-03 02:59:21.781000; 2015-10-03 02:59:21.826000; cycle_1; md_step
unit.000365; 2015-10-03 02:52:14.571000; 2015-10-03 02:52:42.302000; 2015-10-03 02:52:41.244000; 2015-10-03 02:57:04.155000; 2015-10-03 02:59:23.283000; 2015-10-03 02:59:23.310000; cycle_1; md_step
unit.000199; 2015-10-03 02:52:14.442000; 2015-10-03 02:52:41.894000; 2015-10-03 02:52:40.803000; 2015-10-03 02:57:03.527000; 2015-10-03 02:59:22.969000; 2015-10-03 02:59:23.008000; cycle_1; md_step
unit.000198; 2015-10-03 02:52:14.441000; 2015-10-03 02:52:31.520000; 2015-10-03 02:52:30.364000; 2015-10-03 02:54:41.750000; 2015-10-03 02:56:59.807000; 2015-10-03 02:56:59.838000; cycle_1; md_step
unit.000195; 2015-10-03 02:52:14.438000; 2015-10-03 02:52:44.517000; 2015-10-03 02:52:43.368000; 2015-10-03 02:59:16.648000; 2015-10-03 03:01:36.129000; 2015-10-03 03:01:36.164000; cycle_1; md_step
unit.000194; 2015-10-03 02:52:14.437000; 2015-10-03 02:52:39.258000; 2015-10-03 02:52:38.245000; 2015-10-03 02:57:01.081000; 2015-10-03 02:59:20.589000; 2015-10-03 02:59:20.623000; cycle_1; md_step
unit.000197; 2015-10-03 02:52:14.439000; 2015-10-03 02:52:40.659000; 2015-10-03 02:52:39.521000; 2015-10-03 02:57:02.429000; 2015-10-03 02:59:22.493000; 2015-10-03 02:59:22.530000; cycle_1; md_step
unit.000196; 2015-10-03 02:52:14.439000; 2015-10-03 02:52:31.197000; 2015-10-03 02:52:30.153000; 2015-10-03 02:52:30.194000; 2015-10-03 02:54:51.762000; 2015-10-03 02:54:51.807000; cycle_1; md_step
unit.000191; 2015-10-03 02:52:14.435000; 2015-10-03 02:52:38.020000; 2015-10-03 02:52:36.972000; 2015-10-03 02:56:58.842000; 2015-10-03 02:59:18.121000; 2015-10-03 02:59:18.163000; cycle_1; md_step
unit.000190; 2015-10-03 02:52:14.435000; 2015-10-03 02:52:36.989000; 2015-10-03 02:52:35.903000; 2015-10-03 02:54:48.801000; 2015-10-03 02:57:07.759000; 2015-10-03 02:57:07.786000; cycle_1; md_step
unit.000193; 2015-10-03 02:52:14.437000; 2015-10-03 02:52:34.396000; 2015-10-03 02:52:33.322000; 2015-10-03 02:54:46.031000; 2015-10-03 02:57:04.266000; 2015-10-03 02:57:04.293000; cycle_1; md_step
unit.000192; 2015-10-03 02:52:14.436000; 2015-10-03 02:52:38.518000; 2015-10-03 02:52:37.423000; 2015-10-03 02:57:00.369000; 2015-10-03 02:59:20.284000; 2015-10-03 02:59:20.310000; cycle_1; md_step
unit.000618; 2015-10-03 02:52:14.771000; 2015-10-03 02:52:41.496000; 2015-10-03 02:52:40.380000; 2015-10-03 02:57:03.139000; 2015-10-03 02:59:23.734000; 2015-10-03 02:59:23.767000; cycle_1; md_step
unit.000619; 2015-10-03 02:52:14.772000; 2015-10-03 02:52:31.342000; 2015-10-03 02:52:30.170000; 2015-10-03 02:54:41.120000; 2015-10-03 02:57:01.547000; 2015-10-03 02:57:01.573000; cycle_1; md_step
unit.000612; 2015-10-03 02:52:14.767000; 2015-10-03 02:52:35.953000; 2015-10-03 02:52:34.850000; 2015-10-03 02:54:46.951000; 2015-10-03 02:57:09.081000; 2015-10-03 02:57:09.107000; cycle_1; md_step
unit.000613; 2015-10-03 02:52:14.768000; 2015-10-03 02:52:39.255000; 2015-10-03 02:52:38.243000; 2015-10-03 02:57:01.072000; 2015-10-03 02:59:21.511000; 2015-10-03 02:59:21.553000; cycle_1; md_step
unit.000610; 2015-10-03 02:52:14.766000; 2015-10-03 02:52:30.195000; 2015-10-03 02:52:29.068000; 2015-10-03 02:52:29.100000; 2015-10-03 02:54:50.493000; 2015-10-03 02:54:50.527000; cycle_1; md_step
unit.000611; 2015-10-03 02:52:14.766000; 2015-10-03 02:52:29.633000; 2015-10-03 02:52:28.637000; 2015-10-03 02:52:28.680000; 2015-10-03 02:54:49.990000; 2015-10-03 02:54:50.035000; cycle_1; md_step
unit.000616; 2015-10-03 02:52:14.770000; 2015-10-03 02:52:36.550000; 2015-10-03 02:52:35.475000; 2015-10-03 02:54:48.474000; 2015-10-03 02:57:09.111000; 2015-10-03 02:57:09.141000; cycle_1; md_step
unit.000617; 2015-10-03 02:52:14.770000; 2015-10-03 02:52:27.065000; 2015-10-03 02:52:25.942000; 2015-10-03 02:52:25.976000; 2015-10-03 02:54:47.441000; 2015-10-03 02:54:47.481000; cycle_1; md_step
unit.000614; 2015-10-03 02:52:14.768000; 2015-10-03 02:52:32.031000; 2015-10-03 02:52:31.022000; 2015-10-03 02:54:42.954000; 2015-10-03 02:57:03.129000; 2015-10-03 02:57:03.169000; cycle_1; md_step
unit.000615; 2015-10-03 02:52:14.769000; 2015-10-03 02:52:48.162000; 2015-10-03 02:52:46.998000; 2015-10-03 02:59:20.854000; 2015-10-03 03:01:41.446000; 2015-10-03 03:01:41.485000; cycle_1; md_step
unit.000393; 2015-10-03 02:52:14.594000; 2015-10-03 02:52:42.686000; 2015-10-03 02:52:41.653000; 2015-10-03 02:57:04.766000; 2015-10-03 02:59:23.972000; 2015-10-03 02:59:24.009000; cycle_1; md_step
unit.000392; 2015-10-03 02:52:14.594000; 2015-10-03 02:52:42.468000; 2015-10-03 02:52:41.413000; 2015-10-03 02:57:04.476000; 2015-10-03 02:59:23.919000; 2015-10-03 02:59:23.959000; cycle_1; md_step
unit.000391; 2015-10-03 02:52:14.593000; 2015-10-03 02:52:42.365000; 2015-10-03 02:52:41.242000; 2015-10-03 02:57:04.101000; 2015-10-03 02:59:25.243000; 2015-10-03 02:59:25.274000; cycle_1; md_step
unit.000390; 2015-10-03 02:52:14.592000; 2015-10-03 02:52:42.246000; 2015-10-03 02:52:41.232000; 2015-10-03 02:57:04.013000; 2015-10-03 02:59:23.270000; 2015-10-03 02:59:23.298000; cycle_1; md_step
unit.000397; 2015-10-03 02:52:14.597000; 2015-10-03 02:52:35.626000; 2015-10-03 02:52:34.627000; 2015-10-03 02:54:46.706000; 2015-10-03 02:57:05.146000; 2015-10-03 02:57:05.170000; cycle_1; md_step
